Kota/Kabupaten,Tahun,HDI
Minahasa Selatan,2016.0,69.97
Minahasa Selatan,2017.0,70.05
Minahasa Selatan,2018.0,70.86
Minahasa Selatan,2019.0,71.68
Minahasa Selatan,2020.0,72.11
Minahasa Selatan,2021.0,72.32
Minahasa Selatan,2022.0,72.89
Minahasa Selatan,2023.0,73.66
Minahasa Selatan,2024.0,74.17
Minahasa Tenggara,2013.0,67.34
Minahasa Tenggara,2014.0,67.86
Minahasa Tenggara,2015.0,68.05
Minahasa Tenggara,2016.0,68.42
Minahasa Tenggara,2017.0,68.91
Minahasa Tenggara,2018.0,69.66
Minahasa Tenggara,2019.0,70.47
Minahasa Tenggara,2020.0,70.51
Minahasa Tenggara,2021.0,71.06
Minahasa Tenggara,2022.0,71.48
Minahasa Tenggara,2023.0,71.93
Minahasa Tenggara,2024.0,72.66
Minahasa Utara,2013.0,70.19
Minahasa Utara,2014.0,70.54
Minahasa Utara,2015.0,71.09
Minahasa Utara,2016.0,71.49
Minahasa Utara,2017.0,72.2
Minahasa Utara,2018.0,73.05
Minahasa Utara,2019.0,73.95
Minahasa Utara,2020.0,73.9
Minahasa Utara,2021.0,74.11
Minahasa Utara,2022.0,74.69
Minahasa Utara,2023.0,75.31
Minahasa Utara,2024.0,75.89
Mojokerto,2013.0,69.84
Mojokerto,2014.0,70.22
Mojokerto,2015.0,70.85
Mojokerto,2016.0,71.38
Mojokerto,2017.0,72.36
Mojokerto,2018.0,72.64
Mojokerto,2019.0,73.53
Mojokerto,2020.0,73.83
Mojokerto,2021.0,74.15
Mojokerto,2022.0,74.89
Mojokerto,2023.0,75.53
Mojokerto,2024.0,75.98
Morowali,2013.0,66.86
Morowali,2014.0,67.91
Morowali,2015.0,69.12
Morowali,2016.0,69.69
Morowali,2017.0,70.41
Morowali,2018.0,71.14
Morowali,2019.0,72.02
Morowali,2020.0,72.21
Morowali,2021.0,72.29
Morowali,2022.0,72.55
Morowali,2023.0,73.02
Morowali,2024.0,73.54
Morowali Utara,2013.0,65.01
Morowali Utara,2014.0,65.81
Morowali Utara,2015.0,66
Morowali Utara,2016.0,66.57
Morowali Utara,2017.0,67.35
Morowali Utara,2018.0,67.95
Morowali Utara,2019.0,68.45
Morowali Utara,2020.0,68.36
Morowali Utara,2021.0,68.48
Morowali Utara,2022.0,68.97
Morowali Utara,2023.0,69.73
Morowali Utara,2024.0,70.58
Muara Enim,2013.0,64.34
Muara Enim,2014.0,65.02
Muara Enim,2015.0,65.82
Muara Enim,2016.0,66.71
Muara Enim,2017.0,67.63
Muara Enim,2018.0,68.28
Muara Enim,2019.0,68.88
Muara Enim,2020.0,68.74
Muara Enim,2021.0,68.86
Muara Enim,2022.0,69.43
Muara Enim,2023.0,70.24
Muara Enim,2024.0,71
Muaro Jambi,2013.0,65.14
Muaro Jambi,2014.0,65.71
Muaro Jambi,2015.0,66.66
Muaro Jambi,2016.0,67.55
Muaro Jambi,2017.0,67.86
Muaro Jambi,2018.0,68.34
Muaro Jambi,2019.0,69.01
Muaro Jambi,2020.0,69.18
Muaro Jambi,2021.0,69.55
Muaro Jambi,2022.0,70.18
Muaro Jambi,2023.0,71.04
Muaro Jambi,2024.0,71.91
Muko Muko,2013.0,64.79
Muko Muko,2014.0,65.31
Muko Muko,2015.0,65.77
Muko Muko,2016.0,66.52
Muko Muko,2017.0,67.07
Muko Muko,2018.0,67.47
Muko Muko,2019.0,68.12
Muko Muko,2020.0,68.45
Muko Muko,2021.0,68.64
Muko Muko,2022.0,69.12
Muko Muko,2023.0,69.97
Muko Muko,2024.0,70.63
Muna,2013.0,64.67
Muna,2014.0,65.09
Muna,2015.0,65.99
Muna,2016.0,66.96
Muna,2017.0,67.61
Muna,2018.0,68.47
Muna,2019.0,68.97
Muna,2020.0,69.02
Muna,2021.0,69.17
Muna,2022.0,69.61
Muna,2023.0,70.16
Muna,2024.0,71.05
Muna Barat,2013.0,-
Muna Barat,2014.0,61.92
Muna Barat,2015.0,62.29
Muna Barat,2016.0,62.57
Muna Barat,2017.0,63.43
Muna Barat,2018.0,64.11
Muna Barat,2019.0,64.45
Muna Barat,2020.0,65.08
Muna Barat,2021.0,65.48
Muna Barat,2022.0,66.21
Muna Barat,2023.0,67.13
Muna Barat,2024.0,68.06
Murung Raya,2013.0,65.62
Murung Raya,2014.0,66.1
Murung Raya,2015.0,66.46
Murung Raya,2016.0,66.96
Murung Raya,2017.0,67.16
Murung Raya,2018.0,67.56
Murung Raya,2019.0,67.89
Murung Raya,2020.0,67.98
Murung Raya,2021.0,68.12
Murung Raya,2022.0,68.63
Murung Raya,2023.0,69.42
Murung Raya,2024.0,70.03
Musi Banyuasin,2013.0,64.18
Musi Banyuasin,2014.0,64.93
Musi Banyuasin,2015.0,65.76
Musi Banyuasin,2016.0,66.45
Musi Banyuasin,2017.0,66.96
Musi Banyuasin,2018.0,67.57
Musi Banyuasin,2019.0,67.83
Musi Banyuasin,2020.0,67.69
Musi Banyuasin,2021.0,68.1
Musi Banyuasin,2022.0,68.6
Musi Banyuasin,2023.0,69.17
Musi Banyuasin,2024.0,70.12
Musi Rawas,2013.0,62.23
Musi Rawas,2014.0,63.19
Musi Rawas,2015.0,64.11
Musi Rawas,2016.0,64.75
Musi Rawas,2017.0,65.31
Musi Rawas,2018.0,66.18
Musi Rawas,2019.0,66.92
Musi Rawas,2020.0,66.79
Musi Rawas,2021.0,67.01
Musi Rawas,2022.0,67.78
Musi Rawas,2023.0,68.26
Musi Rawas,2024.0,68.95
Musi Rawas Utara,2013.0,60.56
Musi Rawas Utara,2014.0,61.34
Musi Rawas Utara,2015.0,62.32
Musi Rawas Utara,2016.0,63.05
Musi Rawas Utara,2017.0,63.18
Musi Rawas Utara,2018.0,63.75
Musi Rawas Utara,2019.0,64.32
Musi Rawas Utara,2020.0,64.49
Musi Rawas Utara,2021.0,64.93
Musi Rawas Utara,2022.0,65.74
Musi Rawas Utara,2023.0,66.6
Musi Rawas Utara,2024.0,67.4
Nabire,2013.0,65.45
Nabire,2014.0,66.25
Nabire,2015.0,66.49
Nabire,2016.0,66.64
Nabire,2017.0,67.11
Nabire,2018.0,67.7
Nabire,2019.0,68.53
Nabire,2020.0,68.83
Nabire,2021.0,69.15
Nabire,2022.0,69.91
Nabire,2023.0,70.84
Nabire,2024.0,71.77
Nagan Raya,2013.0,65.23
Nagan Raya,2014.0,65.58
Nagan Raya,2015.0,66.73
Nagan Raya,2016.0,67.32
Nagan Raya,2017.0,67.78
Nagan Raya,2018.0,68.15
Nagan Raya,2019.0,69.11
Nagan Raya,2020.0,69.18
Nagan Raya,2021.0,69.31
Nagan Raya,2022.0,70.1
Nagan Raya,2023.0,70.78
Nagan Raya,2024.0,71.72
Nagekeo,2013.0,62.24
Nagekeo,2014.0,62.71
Nagekeo,2015.0,63.33
Nagekeo,2016.0,63.93
Nagekeo,2017.0,64.74
Nagekeo,2018.0,65.35
Nagekeo,2019.0,65.88
Nagekeo,2020.0,65.81
Nagekeo,2021.0,65.82
Nagekeo,2022.0,66.22
Nagekeo,2023.0,67.07
Nagekeo,2024.0,67.72
Natuna,2013.0,69.39
Natuna,2014.0,70.06
Natuna,2015.0,70.87
Natuna,2016.0,71.23
Natuna,2017.0,71.52
Natuna,2018.0,72.1
Natuna,2019.0,72.63
Natuna,2020.0,72.72
Natuna,2021.0,73.09
Natuna,2022.0,73.47
Natuna,2023.0,74.21
Natuna,2024.0,74.56
Nduga,2013.0,24.42
Nduga,2014.0,25.38
Nduga,2015.0,25.47
Nduga,2016.0,26.56
Nduga,2017.0,27.87
Nduga,2018.0,29.42
Nduga,2019.0,30.75
Nduga,2020.0,31.55
Nduga,2021.0,32.84
Nduga,2022.0,34.1
Nduga,2023.0,35.19
Nduga,2024.0,36.3
Ngada,2013.0,64.43
Ngada,2014.0,64.64
Ngada,2015.0,65.1
Ngada,2016.0,65.61
Ngada,2017.0,66.47
Ngada,2018.0,67.1
Ngada,2019.0,67.76
Ngada,2020.0,67.88
Ngada,2021.0,67.88
Ngada,2022.0,68.26
Ngada,2023.0,69.14
Ngada,2024.0,69.52
Nganjuk,2013.0,68.98
Nganjuk,2014.0,69.59
Nganjuk,2015.0,69.9
Nganjuk,2016.0,70.5
Nganjuk,2017.0,70.69
Nganjuk,2018.0,71.23
Nganjuk,2019.0,71.71
Nganjuk,2020.0,71.72
Nganjuk,2021.0,71.97
Nganjuk,2022.0,72.93
Nganjuk,2023.0,73.71
Nganjuk,2024.0,74.23
Ngawi,2013.0,67.25
Ngawi,2014.0,67.78
Ngawi,2015.0,68.32
Ngawi,2016.0,68.96
Ngawi,2017.0,69.27
Ngawi,2018.0,69.91
Ngawi,2019.0,70.41
Ngawi,2020.0,70.54
Ngawi,2021.0,71.04
Ngawi,2022.0,71.75
Ngawi,2023.0,72.47
Ngawi,2024.0,73.09
Nias,2013.0,57.43
Nias,2014.0,57.98
Nias,2015.0,58.85
Nias,2016.0,59.75
Nias,2017.0,60.21
Nias,2018.0,60.82
Nias,2019.0,61.65
Nias,2020.0,61.93
Nias,2021.0,62.74
Nias,2022.0,63.69
Nias,2023.0,64.56
Nias,2024.0,65.55
Nias Barat,2013.0,56.58
Nias Barat,2014.0,57.54
Nias Barat,2015.0,58.25
Nias Barat,2016.0,59.03
Nias Barat,2017.0,59.56
Nias Barat,2018.0,60.42
Nias Barat,2019.0,61.14
Nias Barat,2020.0,61.51
Nias Barat,2021.0,61.99
Nias Barat,2022.0,62.93
Nias Barat,2023.0,63.7
Nias Barat,2024.0,64.67
Nias Selatan,2013.0,56.78
Nias Selatan,2014.0,57.78
Nias Selatan,2015.0,58.74
Nias Selatan,2016.0,59.14
Nias Selatan,2017.0,59.85
Nias Selatan,2018.0,60.75
Nias Selatan,2019.0,61.59
Nias Selatan,2020.0,61.89
Nias Selatan,2021.0,62.35
Nias Selatan,2022.0,63.17
Nias Selatan,2023.0,64.12
Nias Selatan,2024.0,65.02
Nias Utara,2013.0,58.29
Nias Utara,2014.0,59.18
Nias Utara,2015.0,59.88
Nias Utara,2016.0,60.23
Nias Utara,2017.0,60.57
Nias Utara,2018.0,61.08
Nias Utara,2019.0,61.98
Nias Utara,2020.0,62.36
Nias Utara,2021.0,62.82
Nias Utara,2022.0,63.75
Nias Utara,2023.0,64.64
Nias Utara,2024.0,65.62
Nunukan,2013.0,62.18
Nunukan,2014.0,63.13
Nunukan,2015.0,63.35
Nunukan,2016.0,64.35
Nunukan,2017.0,65.1
Nunukan,2018.0,65.67
Nunukan,2019.0,66.32
Nunukan,2020.0,65.79
Nunukan,2021.0,66.46
Nunukan,2022.0,67.16
Nunukan,2023.0,67.7
Nunukan,2024.0,68.52
Ogan Ilir,2013.0,63.64
Ogan Ilir,2014.0,64.49
Ogan Ilir,2015.0,65.35
Ogan Ilir,2016.0,65.45
Ogan Ilir,2017.0,65.63
Ogan Ilir,2018.0,66.43
Ogan Ilir,2019.0,67.22
Ogan Ilir,2020.0,67.06
Ogan Ilir,2021.0,67.17
Ogan Ilir,2022.0,67.96
Ogan Ilir,2023.0,68.76
Ogan Ilir,2024.0,69.4
Ogan Komering Ilir,2013.0,63.52
Ogan Komering Ilir,2014.0,63.87
Ogan Komering Ilir,2015.0,64.73
Ogan Komering Ilir,2016.0,65.44
Ogan Komering Ilir,2017.0,66.11
Ogan Komering Ilir,2018.0,66.57
Ogan Komering Ilir,2019.0,66.96
Ogan Komering Ilir,2020.0,66.82
Ogan Komering Ilir,2021.0,67.17
Ogan Komering Ilir,2022.0,68.02
Ogan Komering Ilir,2023.0,68.65
Ogan Komering Ilir,2024.0,69.33
Ogan Komering Ulu,2013.0,65.51
Ogan Komering Ulu,2014.0,66.21
Ogan Komering Ulu,2015.0,67.18
Ogan Komering Ulu,2016.0,67.47
Ogan Komering Ulu,2017.0,68.28
Ogan Komering Ulu,2018.0,69.01
Ogan Komering Ulu,2019.0,69.45
Ogan Komering Ulu,2020.0,69.32
Ogan Komering Ulu,2021.0,69.6
Ogan Komering Ulu,2022.0,70.24
Ogan Komering Ulu,2023.0,71.01
Ogan Komering Ulu,2024.0,71.55
Ogan Komering Ulu Selatan,2013.0,61.58
Ogan Komering Ulu Selatan,2014.0,61.94
Ogan Komering Ulu Selatan,2015.0,62.57
Ogan Komering Ulu Selatan,2016.0,63.42
Ogan Komering Ulu Selatan,2017.0,63.96
Ogan Komering Ulu Selatan,2018.0,64.84
Ogan Komering Ulu Selatan,2019.0,65.43
Ogan Komering Ulu Selatan,2020.0,65.3
Ogan Komering Ulu Selatan,2021.0,65.34
Ogan Komering Ulu Selatan,2022.0,65.87
Ogan Komering Ulu Selatan,2023.0,66.67
Ogan Komering Ulu Selatan,2024.0,67.65
Ogan Komering Ulu Timur,2013.0,66.09
Ogan Komering Ulu Timur,2014.0,66.74
Ogan Komering Ulu Timur,2015.0,67.17
Ogan Komering Ulu Timur,2016.0,67.38
Ogan Komering Ulu Timur,2017.0,67.84
Ogan Komering Ulu Timur,2018.0,68.58
Ogan Komering Ulu Timur,2019.0,69.34
Ogan Komering Ulu Timur,2020.0,69.28
Ogan Komering Ulu Timur,2021.0,69.58
Ogan Komering Ulu Timur,2022.0,70.23
Ogan Komering Ulu Timur,2023.0,70.96
Ogan Komering Ulu Timur,2024.0,71.55
Pacitan,2013.0,63.38
Pacitan,2014.0,63.81
Pacitan,2015.0,64.92
Pacitan,2016.0,65.74
Pacitan,2017.0,66.51
Pacitan,2018.0,67.33
Pacitan,2019.0,68.16
Pacitan,2020.0,68.39
Pacitan,2021.0,68.57
Pacitan,2022.0,69.37
Pacitan,2023.0,70.19
Pacitan,2024.0,70.74
Padang Lawas,2013.0,64.62
Padang Lawas,2014.0,65.5
Padang Lawas,2015.0,65.99
Padang Lawas,2016.0,66.23
Padang Lawas,2017.0,66.82
Padang Lawas,2018.0,67.59
Padang Lawas,2019.0,68.16
Padang Lawas,2020.0,68.25
Padang Lawas,2021.0,68.64
Padang Lawas,2022.0,69.58
Padang Lawas,2023.0,70.34
Padang Lawas,2024.0,71.27
Padang Lawas Utara,2013.0,66.13
Padang Lawas Utara,2014.0,66.5
Padang Lawas Utara,2015.0,67.35
Padang Lawas Utara,2016.0,68.05
Padang Lawas Utara,2017.0,68.34
Padang Lawas Utara,2018.0,68.77
Padang Lawas Utara,2019.0,69.29
Padang Lawas Utara,2020.0,69.85
Padang Lawas Utara,2021.0,70.11
Padang Lawas Utara,2022.0,70.93
Padang Lawas Utara,2023.0,71.63
Padang Lawas Utara,2024.0,72.32
Padang Pariaman,2013.0,67.15
Padang Pariaman,2014.0,67.56
Padang Pariaman,2015.0,68.04
Padang Pariaman,2016.0,68.44
Padang Pariaman,2017.0,68.9
Padang Pariaman,2018.0,69.71
Padang Pariaman,2019.0,70.59
Padang Pariaman,2020.0,70.61
Padang Pariaman,2021.0,70.76
Padang Pariaman,2022.0,71.63
Padang Pariaman,2023.0,72.61
Padang Pariaman,2024.0,73.1
Pahuwato,2013.0,61.38
Pahuwato,2014.0,61.74
Pahuwato,2015.0,62.5
Pahuwato,2016.0,63.17
Pahuwato,2017.0,63.88
Pahuwato,2018.0,64.44
Pahuwato,2019.0,65.27
Pahuwato,2020.0,65.37
Pahuwato,2021.0,65.8
Pahuwato,2022.0,66.53
Pahuwato,2023.0,67.15
Pahuwato,2024.0,68.02
Pakpak Bharat,2013.0,64.73
Pakpak Bharat,2014.0,65.06
Pakpak Bharat,2015.0,65.53
Pakpak Bharat,2016.0,65.81
Pakpak Bharat,2017.0,66.25
Pakpak Bharat,2018.0,66.63
Pakpak Bharat,2019.0,67.47
Pakpak Bharat,2020.0,67.59
Pakpak Bharat,2021.0,67.94
Pakpak Bharat,2022.0,68.85
Pakpak Bharat,2023.0,69.58
Pakpak Bharat,2024.0,70.36
Pamekasan,2013.0,62.27
Pamekasan,2014.0,62.66
Pamekasan,2015.0,63.1
Pamekasan,2016.0,63.98
Pamekasan,2017.0,64.93
Pamekasan,2018.0,65.41
Pamekasan,2019.0,65.94
Pamekasan,2020.0,66.26
Pamekasan,2021.0,66.4
Pamekasan,2022.0,66.99
Pamekasan,2023.0,67.96
Pamekasan,2024.0,68.49
Pandeglang,2013.0,61.35
Pandeglang,2014.0,62.06
Pandeglang,2015.0,62.72
Pandeglang,2016.0,63.4
Pandeglang,2017.0,63.82
Pandeglang,2018.0,64.34
Pandeglang,2019.0,64.91
Pandeglang,2020.0,65
Pandeglang,2021.0,65.17
Pandeglang,2022.0,65.84
Pandeglang,2023.0,66.42
Pandeglang,2024.0,66.99
Pangandaran,2013.0,64.73
Pangandaran,2014.0,65.29
Pangandaran,2015.0,65.62
Pangandaran,2016.0,65.79
Pangandaran,2017.0,66.6
Pangandaran,2018.0,67.44
Pangandaran,2019.0,68.21
Pangandaran,2020.0,68.06
Pangandaran,2021.0,68.28
Pangandaran,2022.0,69.03
Pangandaran,2023.0,69.38
Pangandaran,2024.0,69.85
Pangkajene Kepulauan,2013.0,65.24
Pangkajene Kepulauan,2014.0,66.16
Pangkajene Kepulauan,2015.0,66.65
Pangkajene Kepulauan,2016.0,66.86
Pangkajene Kepulauan,2017.0,67.25
Pangkajene Kepulauan,2018.0,67.71
Pangkajene Kepulauan,2019.0,68.29
Pangkajene Kepulauan,2020.0,68.72
Pangkajene Kepulauan,2021.0,69.21
Pangkajene Kepulauan,2022.0,69.79
Pangkajene Kepulauan,2023.0,70.59
Pangkajene Kepulauan,2024.0,71.22
Paniai,2013.0,53.7
Paniai,2014.0,53.93
Paniai,2015.0,54.2
Paniai,2016.0,54.34
Paniai,2017.0,54.91
Paniai,2018.0,55.83
Paniai,2019.0,56.58
Paniai,2020.0,56.31
Paniai,2021.0,56.7
Paniai,2022.0,57.14
Paniai,2023.0,57.91
Paniai,2024.0,58.69
Parigi Moutong,2013.0,61.98
Parigi Moutong,2014.0,62.2
Parigi Moutong,2015.0,62.79
Parigi Moutong,2016.0,63.6
Parigi Moutong,2017.0,64.09
Parigi Moutong,2018.0,64.85
Parigi Moutong,2019.0,65.47
Parigi Moutong,2020.0,65.44
Parigi Moutong,2021.0,65.82
Parigi Moutong,2022.0,66.26
Parigi Moutong,2023.0,67.11
Parigi Moutong,2024.0,67.49
Pasaman,2013.0,62.91
Pasaman,2014.0,63.33
Pasaman,2015.0,64.01
Pasaman,2016.0,64.57
Pasaman,2017.0,64.94
Pasaman,2018.0,65.6
Pasaman,2019.0,66.46
Pasaman,2020.0,66.64
Pasaman,2021.0,66.77
Pasaman,2022.0,67.41
Pasaman,2023.0,68.13
Pasaman,2024.0,68.89
Pasaman Barat,2013.0,63.92
Pasaman Barat,2014.0,64.56
Pasaman Barat,2015.0,65.26
Pasaman Barat,2016.0,66.03
Pasaman Barat,2017.0,66.83
Pasaman Barat,2018.0,67.43
Pasaman Barat,2019.0,68.21
Pasaman Barat,2020.0,68.49
Pasaman Barat,2021.0,68.76
Pasaman Barat,2022.0,69.57
Pasaman Barat,2023.0,70.19
Pasaman Barat,2024.0,70.93
Pasangkayu (Mamuju Utara),2013.0,63.76
Pasangkayu (Mamuju Utara),2014.0,64.04
Pasangkayu (Mamuju Utara),2015.0,64.69
Pasangkayu (Mamuju Utara),2016.0,65.17
Pasangkayu (Mamuju Utara),2017.0,65.67
Pasangkayu (Mamuju Utara),2018.0,66.6
Pasangkayu (Mamuju Utara),2019.0,67.27
Pasangkayu (Mamuju Utara),2020.0,67.79
Pasangkayu (Mamuju Utara),2021.0,68.03
Pasangkayu (Mamuju Utara),2022.0,68.61
Pasangkayu (Mamuju Utara),2023.0,69.11
Pasangkayu (Mamuju Utara),2024.0,69.73
Paser,2013.0,69.61
Paser,2014.0,69.87
Paser,2015.0,70.3
Paser,2016.0,71
Paser,2017.0,71.16
Paser,2018.0,71.61
Paser,2019.0,72.29
Paser,2020.0,72.04
Paser,2021.0,72.93
Paser,2022.0,73.44
Paser,2023.0,74.14
Paser,2024.0,74.7
Pasuruan,2013.0,63.74
Pasuruan,2014.0,64.35
Pasuruan,2015.0,65.04
Pasuruan,2016.0,65.71
Pasuruan,2017.0,66.69
Pasuruan,2018.0,67.41
Pasuruan,2019.0,68.29
Pasuruan,2020.0,68.6
Pasuruan,2021.0,68.93
Pasuruan,2022.0,69.68
Pasuruan,2023.0,70.29
Pasuruan,2024.0,70.73
Pati,2013.0,66.47
Pati,2014.0,66.99
Pati,2015.0,68.51
Pati,2016.0,69.03
Pati,2017.0,70.12
Pati,2018.0,70.71
Pati,2019.0,71.35
Pati,2020.0,71.77
Pati,2021.0,72.28
Pati,2022.0,73.14
Pati,2023.0,73.59
Pati,2024.0,74.1
Pegunungan Arfak,2013.0,53.36
Pegunungan Arfak,2014.0,53.69
Pegunungan Arfak,2015.0,53.73
Pegunungan Arfak,2016.0,53.89
Pegunungan Arfak,2017.0,54.39
Pegunungan Arfak,2018.0,55.31
Pegunungan Arfak,2019.0,56.15
Pegunungan Arfak,2020.0,56.33
Pegunungan Arfak,2021.0,56.13
Pegunungan Arfak,2022.0,57.01
Pegunungan Arfak,2023.0,57.82
Pegunungan Arfak,2024.0,58.73
Pegunungan Bintang,2013.0,38.94
Pegunungan Bintang,2014.0,39.68
Pegunungan Bintang,2015.0,40.91
Pegunungan Bintang,2016.0,41.9
Pegunungan Bintang,2017.0,43.24
Pegunungan Bintang,2018.0,44.22
Pegunungan Bintang,2019.0,45.21
Pegunungan Bintang,2020.0,45.44
Pegunungan Bintang,2021.0,46.28
Pegunungan Bintang,2022.0,47.21
Pegunungan Bintang,2023.0,48.18
Pegunungan Bintang,2024.0,49.36
Pekalongan,2013.0,66.26
Pekalongan,2014.0,66.98
Pekalongan,2015.0,67.4
Pekalongan,2016.0,67.71
Pekalongan,2017.0,68.4
Pekalongan,2018.0,68.97
Pekalongan,2019.0,69.71
Pekalongan,2020.0,69.63
Pekalongan,2021.0,70.11
Pekalongan,2022.0,70.81
Pekalongan,2023.0,71.4
Pekalongan,2024.0,71.84
Pelalawan,2013.0,68.29
Pelalawan,2014.0,68.67
Pelalawan,2015.0,69.82
Pelalawan,2016.0,70.21
Pelalawan,2017.0,70.59
Pelalawan,2018.0,71.44
Pelalawan,2019.0,71.85
Pelalawan,2020.0,71.56
Pelalawan,2021.0,72.08
Pelalawan,2022.0,72.93
Pelalawan,2023.0,73.59
Pelalawan,2024.0,74.08
Pemalang,2013.0,61.81
Pemalang,2014.0,62.35
Pemalang,2015.0,63.7
Pemalang,2016.0,64.17
Pemalang,2017.0,65.04
Pemalang,2018.0,65.67
Pemalang,2019.0,66.32
Pemalang,2020.0,66.32
Pemalang,2021.0,66.56
Pemalang,2022.0,67.19
Pemalang,2023.0,68.03
Pemalang,2024.0,68.55
Penajam Paser Utara,2013.0,68.07
Penajam Paser Utara,2014.0,68.6
Penajam Paser Utara,2015.0,69.26
Penajam Paser Utara,2016.0,69.96
Penajam Paser Utara,2017.0,70.59
Penajam Paser Utara,2018.0,71.13
Penajam Paser Utara,2019.0,71.64
Penajam Paser Utara,2020.0,71.41
Penajam Paser Utara,2021.0,72.01
Penajam Paser Utara,2022.0,72.55
Penajam Paser Utara,2023.0,73.3
Penajam Paser Utara,2024.0,73.9
Penukal Abab Lematang Ilir,2013.0,59.69
Penukal Abab Lematang Ilir,2014.0,59.89
Penukal Abab Lematang Ilir,2015.0,60.83
Penukal Abab Lematang Ilir,2016.0,61.66
Penukal Abab Lematang Ilir,2017.0,62.58
Penukal Abab Lematang Ilir,2018.0,63.49
Penukal Abab Lematang Ilir,2019.0,64.33
Penukal Abab Lematang Ilir,2020.0,64.7
Penukal Abab Lematang Ilir,2021.0,64.88
Penukal Abab Lematang Ilir,2022.0,65.75
Penukal Abab Lematang Ilir,2023.0,66.64
Penukal Abab Lematang Ilir,2024.0,67.48
Pesawaran,2013.0,60.94
Pesawaran,2014.0,61.7
Pesawaran,2015.0,62.7
Pesawaran,2016.0,63.47
Pesawaran,2017.0,64.43
Pesawaran,2018.0,64.97
Pesawaran,2019.0,65.75
Pesawaran,2020.0,65.79
Pesawaran,2021.0,66.14
Pesawaran,2022.0,66.7
Pesawaran,2023.0,67.67
Pesawaran,2024.0,68.52
Pesisir Barat,2013.0,58.95
Pesisir Barat,2014.0,59.76
Pesisir Barat,2015.0,60.55
Pesisir Barat,2016.0,61.5
Pesisir Barat,2017.0,62.2
Pesisir Barat,2018.0,62.96
Pesisir Barat,2019.0,63.79
Pesisir Barat,2020.0,63.91
Pesisir Barat,2021.0,64.3
Pesisir Barat,2022.0,65.14
Pesisir Barat,2023.0,66
Pesisir Barat,2024.0,66.73
Pesisir Selatan,2013.0,67.31
Pesisir Selatan,2014.0,67.75
Pesisir Selatan,2015.0,68.07
Pesisir Selatan,2016.0,68.39
Pesisir Selatan,2017.0,68.74
Pesisir Selatan,2018.0,69.4
Pesisir Selatan,2019.0,70.08
Pesisir Selatan,2020.0,69.9
Pesisir Selatan,2021.0,70.03
Pesisir Selatan,2022.0,70.84
Pesisir Selatan,2023.0,71.44
Pesisir Selatan,2024.0,72.02
Pidie,2013.0,67.59
Pidie,2014.0,67.87
Pidie,2015.0,68.68
Pidie,2016.0,69.06
Pidie,2017.0,69.52
Pidie,2018.0,69.93
Pidie,2019.0,70.41
Pidie,2020.0,70.63
Pidie,2021.0,70.7
Pidie,2022.0,71.2
Pidie,2023.0,71.66
Pidie,2024.0,72.31
Pidie Jaya,2013.0,69.26
Pidie Jaya,2014.0,69.89
Pidie Jaya,2015.0,70.49
Pidie Jaya,2016.0,71.13
Pidie Jaya,2017.0,71.73
Pidie Jaya,2018.0,72.12
Pidie Jaya,2019.0,72.87
Pidie Jaya,2020.0,73.2
Pidie Jaya,2021.0,73.6
Pidie Jaya,2022.0,74.34
Pidie Jaya,2023.0,74.8
Pidie Jaya,2024.0,75.16
Pinrang,2013.0,68.14
Pinrang,2014.0,68.92
Pinrang,2015.0,69.24
Pinrang,2016.0,69.42
Pinrang,2017.0,69.9
Pinrang,2018.0,70.62
Pinrang,2019.0,71.12
Pinrang,2020.0,71.26
Pinrang,2021.0,71.45
Pinrang,2022.0,71.97
Pinrang,2023.0,72.84
Pinrang,2024.0,73.55
Polewali Mandar,2013.0,59.27
Polewali Mandar,2014.0,60.09
Polewali Mandar,2015.0,60.87
Polewali Mandar,2016.0,61.51
Polewali Mandar,2017.0,62.35
Polewali Mandar,2018.0,63.14
Polewali Mandar,2019.0,63.74
Polewali Mandar,2020.0,63.84
Polewali Mandar,2021.0,64.23
Polewali Mandar,2022.0,64.79
Polewali Mandar,2023.0,65.59
Polewali Mandar,2024.0,66.22
Ponorogo,2013.0,67.03
Ponorogo,2014.0,67.4
Ponorogo,2015.0,68.16
Ponorogo,2016.0,68.93
Ponorogo,2017.0,69.26
Ponorogo,2018.0,69.91
Ponorogo,2019.0,70.56
Ponorogo,2020.0,70.81
Ponorogo,2021.0,71.06
Ponorogo,2022.0,71.87
Ponorogo,2023.0,72.5
Ponorogo,2024.0,73.01
Poso,2013.0,66.94
Poso,2014.0,67.65
Poso,2015.0,68.13
Poso,2016.0,68.83
Poso,2017.0,69.78
Poso,2018.0,70.68
Poso,2019.0,71.4
Poso,2020.0,71.28
Poso,2021.0,71.45
Poso,2022.0,71.93
Poso,2023.0,72.48
Poso,2024.0,72.87
Pringsewu,2013.0,66.14
Pringsewu,2014.0,66.58
Pringsewu,2015.0,67.55
Pringsewu,2016.0,68.26
Pringsewu,2017.0,68.61
Pringsewu,2018.0,69.42
Pringsewu,2019.0,69.97
Pringsewu,2020.0,70.3
Pringsewu,2021.0,70.45
Pringsewu,2022.0,70.98
Pringsewu,2023.0,71.61
Pringsewu,2024.0,72.29
Probolinggo,2013.0,62.61
Probolinggo,2014.0,63.04
Probolinggo,2015.0,63.83
Probolinggo,2016.0,64.12
Probolinggo,2017.0,64.28
