country,tahun,provinsi,kota_kabupaten,stunting,life_expectancy,hdi,level
Indonesia,2013,Papua,Jayapura,,66.01,69.21,kota
Indonesia,2014,Papua,Jayapura,,66.02,69.55,kota
Indonesia,2015,Papua,Jayapura,,66.32,70.04,kota
Indonesia,2016,Papua,Jayapura,,66.4,70.5,kota
Indonesia,2017,Papua,Jayapura,,66.47,70.97,kota
Indonesia,2018,Papua,Jayapura,,66.66,71.25,kota
Indonesia,2019,Papua,Jayapura,34.16,66.93,71.84,kota
Indonesia,2019,Papua,Jayapura,34.16,66.93,71.84,kota
Indonesia,2020,Papua,Jayapura,,67.05,71.69,kota
Indonesia,2021,Papua,Jayapura,22.9,67.16,72.03,kota
Indonesia,2021,Papua,Jayapura,22.9,67.16,72.03,kota
Indonesia,2022,Papua,Jayapura,20.2,67.45,72.67,kota
Indonesia,2022,Papua,Jayapura,20.2,67.45,72.67,kota
Indonesia,2023,Papua,Jayapura,26.9,67.78,73.5,kota
Indonesia,2023,Papua,Jayapura,26.9,67.78,73.5,kota
Indonesia,2024,Papua,Jayapura,22.5,68.08,74.11,kota
Indonesia,2024,Papua,Jayapura,22.5,68.08,74.11,kota
Indonesia,2013,Papua,Keerom,,65.97,62.49,kota
Indonesia,2014,Papua,Keerom,,65.99,62.73,kota
Indonesia,2015,Papua,Keerom,,66.09,63.43,kota
Indonesia,2016,Papua,Keerom,,66.13,64.1,kota
Indonesia,2017,Papua,Keerom,,66.18,64.99,kota
Indonesia,2018,Papua,Keerom,,66.35,65.75,kota
Indonesia,2019,Papua,Keerom,28.15,66.6,66.59,kota
Indonesia,2020,Papua,Keerom,,66.69,66.4,kota
Indonesia,2021,Papua,Keerom,30.5,66.78,66.49,kota
Indonesia,2022,Papua,Keerom,25.9,67.04,67.24,kota
Indonesia,2023,Papua,Keerom,34.4,67.24,68.08,kota
Indonesia,2024,Papua,Keerom,24.4,67.44,68.68,kota
Indonesia,2013,Papua,Kepulauan Yapen,,68.63,64.34,kota
Indonesia,2014,Papua,Kepulauan Yapen,,68.63,64.89,kota
Indonesia,2015,Papua,Kepulauan Yapen,,68.67,65.28,kota
Indonesia,2016,Papua,Kepulauan Yapen,,68.69,65.55,kota
Indonesia,2017,Papua,Kepulauan Yapen,,68.71,66.07,kota
Indonesia,2018,Papua,Kepulauan Yapen,,68.85,67.0,kota
Indonesia,2019,Papua,Kepulauan Yapen,,69.06,67.76,kota
Indonesia,2020,Papua,Kepulauan Yapen,,69.12,67.66,kota
Indonesia,2021,Papua,Kepulauan Yapen,,69.17,67.72,kota
Indonesia,2022,Papua,Kepulauan Yapen,31.1,69.39,68.41,kota
Indonesia,2023,Papua,Kepulauan Yapen,39.9,69.63,69.11,kota
Indonesia,2024,Papua,Kepulauan Yapen,33.5,69.83,69.65,kota
Indonesia,2013,Papua,Kota Jayapura,,69.95,77.46,kota
Indonesia,2014,Papua,Kota Jayapura,,69.95,77.86,kota
Indonesia,2015,Papua,Kota Jayapura,,69.97,78.05,kota
Indonesia,2016,Papua,Kota Jayapura,,69.99,78.56,kota
Indonesia,2017,Papua,Kota Jayapura,,70.0,79.23,kota
Indonesia,2018,Papua,Kota Jayapura,,70.15,79.58,kota
Indonesia,2019,Papua,Kota Jayapura,26.22,70.38,80.16,kota
Indonesia,2020,Papua,Kota Jayapura,,70.45,79.94,kota
Indonesia,2021,Papua,Kota Jayapura,22.9,70.52,80.11,kota
Indonesia,2022,Papua,Kota Jayapura,20.6,70.76,80.61,kota
Indonesia,2023,Papua,Kota Jayapura,21.3,71.07,81.14,kota
Indonesia,2024,Papua,Kota Jayapura,24.1,71.41,81.67,kota
Indonesia,2013,Papua,Mamberamo Raya,,56.37,47.28,kota
Indonesia,2014,Papua,Mamberamo Raya,,56.37,47.88,kota
Indonesia,2015,Papua,Mamberamo Raya,,56.57,48.29,kota
Indonesia,2016,Papua,Mamberamo Raya,,56.74,49.0,kota
Indonesia,2017,Papua,Mamberamo Raya,,56.9,50.25,kota
Indonesia,2018,Papua,Mamberamo Raya,,57.18,51.24,kota
Indonesia,2019,Papua,Mamberamo Raya,21.9,57.55,52.2,kota
Indonesia,2020,Papua,Mamberamo Raya,,57.77,51.78,kota
Indonesia,2021,Papua,Mamberamo Raya,22.5,58.0,52.18,kota
Indonesia,2022,Papua,Mamberamo Raya,29.0,58.29,53.1,kota
Indonesia,2023,Papua,Mamberamo Raya,40.0,58.54,54.08,kota
Indonesia,2024,Papua,Mamberamo Raya,33.8,58.71,55.0,kota
Indonesia,2013,Papua,Sarmi,,65.46,59.51,kota
Indonesia,2014,Papua,Sarmi,,65.49,60.48,kota
Indonesia,2015,Papua,Sarmi,,65.69,60.99,kota
Indonesia,2016,Papua,Sarmi,,65.76,61.27,kota
Indonesia,2017,Papua,Sarmi,,65.82,62.31,kota
Indonesia,2018,Papua,Sarmi,,66.0,63.0,kota
Indonesia,2019,Papua,Sarmi,27.36,66.26,63.45,kota
Indonesia,2020,Papua,Sarmi,,66.36,63.63,kota
Indonesia,2021,Papua,Sarmi,32.7,66.46,63.94,kota
Indonesia,2022,Papua,Sarmi,25.6,66.74,64.86,kota
Indonesia,2023,Papua,Sarmi,26.5,67.07,65.8,kota
Indonesia,2024,Papua,Sarmi,31.6,67.38,66.72,kota
Indonesia,2013,Papua,Supiori,,65.15,59.4,kota
Indonesia,2014,Papua,Supiori,,65.15,59.7,kota
Indonesia,2015,Papua,Supiori,,65.25,60.09,kota
Indonesia,2016,Papua,Supiori,,65.29,60.59,kota
Indonesia,2017,Papua,Supiori,,65.33,61.23,kota
Indonesia,2018,Papua,Supiori,,65.53,61.84,kota
Indonesia,2019,Papua,Supiori,53.53,65.81,62.3,kota
Indonesia,2020,Papua,Supiori,,65.94,62.3,kota
Indonesia,2021,Papua,Supiori,29.7,66.06,62.72,kota
Indonesia,2022,Papua,Supiori,40.2,66.36,63.65,kota
Indonesia,2023,Papua,Supiori,37.7,66.66,64.61,kota
Indonesia,2024,Papua,Supiori,37.5,66.93,65.15,kota
Indonesia,2013,Papua,Waropen,,65.71,61.68,kota
Indonesia,2014,Papua,Waropen,,65.72,61.97,kota
Indonesia,2015,Papua,Waropen,,65.73,62.35,kota
Indonesia,2016,Papua,Waropen,,65.77,63.1,kota
Indonesia,2017,Papua,Waropen,,65.82,64.08,kota
Indonesia,2018,Papua,Waropen,,65.99,64.8,kota
Indonesia,2019,Papua,Waropen,32.11,66.24,65.34,kota
Indonesia,2020,Papua,Waropen,,66.33,64.94,kota
Indonesia,2021,Papua,Waropen,26.0,66.42,65.1,kota
Indonesia,2022,Papua,Waropen,22.2,66.68,65.67,kota
Indonesia,2023,Papua,Waropen,26.2,66.92,66.46,kota
Indonesia,2024,Papua,Waropen,22.3,67.11,66.92,kota
Indonesia,2013,Papua Barat,Fak Fak,,67.4,64.29,kota
Indonesia,2014,Papua Barat,Fak Fak,,67.62,64.73,kota
Indonesia,2015,Papua Barat,Fak Fak,,67.72,64.92,kota
Indonesia,2016,Papua Barat,Fak Fak,,67.84,65.55,kota
Indonesia,2017,Papua Barat,Fak Fak,,67.95,66.09,kota
Indonesia,2018,Papua Barat,Fak Fak,,68.12,66.99,kota
Indonesia,2019,Papua Barat,Fak Fak,,68.41,67.87,kota
Indonesia,2020,Papua Barat,Fak Fak,,68.47,68.36,kota
Indonesia,2021,Papua Barat,Fak Fak,26.0,68.5,68.52,kota
Indonesia,2022,Papua Barat,Fak Fak,,68.75,69.12,kota
Indonesia,2023,Papua Barat,Fak Fak,,69.02,69.72,kota
Indonesia,2024,Papua Barat,Fak Fak,,69.16,70.39,kota
Indonesia,2013,Papua Barat,Kaimana,,63.21,60.36,kota
Indonesia,2014,Papua Barat,Kaimana,,63.57,61.07,kota
Indonesia,2015,Papua Barat,Kaimana,,63.59,61.33,kota
Indonesia,2016,Papua Barat,Kaimana,,63.79,62.15,kota
Indonesia,2017,Papua Barat,Kaimana,,63.99,62.74,kota
Indonesia,2018,Papua Barat,Kaimana,,64.25,63.67,kota
Indonesia,2019,Papua Barat,Kaimana,24.1,64.64,64.59,kota
Indonesia,2020,Papua Barat,Kaimana,,64.81,65.0,kota
Indonesia,2021,Papua Barat,Kaimana,28.5,64.93,65.31,kota
Indonesia,2022,Papua Barat,Kaimana,29.2,65.27,66.11,kota
Indonesia,2023,Papua Barat,Kaimana,25.7,65.62,66.72,kota
Indonesia,2024,Papua Barat,Kaimana,20.2,65.86,67.6,kota
Indonesia,2013,Papua Barat,Manokwari,,67.34,68.81,kota
Indonesia,2014,Papua Barat,Manokwari,,67.6,69.35,kota
Indonesia,2015,Papua Barat,Manokwari,,67.69,69.91,kota
Indonesia,2016,Papua Barat,Manokwari,,67.84,70.34,kota
Indonesia,2017,Papua Barat,Manokwari,,68.0,70.67,kota
Indonesia,2018,Papua Barat,Manokwari,,68.22,71.17,kota
Indonesia,2019,Papua Barat,Manokwari,13.47,68.56,71.67,kota
Indonesia,2020,Papua Barat,Manokwari,,68.68,72.01,kota
Indonesia,2021,Papua Barat,Manokwari,26.9,68.82,72.02,kota
Indonesia,2022,Papua Barat,Manokwari,36.6,69.18,72.6,kota
Indonesia,2023,Papua Barat,Manokwari,,69.55,73.21,kota
Indonesia,2024,Papua Barat,Manokwari,23.5,69.8,73.83,kota
Indonesia,2013,Papua Barat,Manokwari Selatan,,66.4,54.95,kota
Indonesia,2014,Papua Barat,Manokwari Selatan,,66.67,55.32,kota
Indonesia,2015,Papua Barat,Manokwari Selatan,,66.68,56.59,kota
Indonesia,2016,Papua Barat,Manokwari Selatan,,66.82,57.12,kota
Indonesia,2017,Papua Barat,Manokwari Selatan,,66.96,58.08,kota
Indonesia,2018,Papua Barat,Manokwari Selatan,,67.16,58.84,kota
Indonesia,2019,Papua Barat,Manokwari Selatan,28.6,67.48,59.72,kota
Indonesia,2020,Papua Barat,Manokwari Selatan,,67.58,59.84,kota
Indonesia,2021,Papua Barat,Manokwari Selatan,28.5,67.6,59.85,kota
Indonesia,2022,Papua Barat,Manokwari Selatan,27.2,67.84,60.68,kota
Indonesia,2023,Papua Barat,Manokwari Selatan,20.4,68.09,61.55,kota
Indonesia,2024,Papua Barat,Manokwari Selatan,26.4,68.26,62.45,kota
Indonesia,2013,Papua Barat,Pegunungan Arfak,,66.25,53.36,kota
Indonesia,2014,Papua Barat,Pegunungan Arfak,,66.49,53.69,kota
Indonesia,2015,Papua Barat,Pegunungan Arfak,,66.49,53.73,kota
Indonesia,2016,Papua Barat,Pegunungan Arfak,,66.61,53.89,kota
Indonesia,2017,Papua Barat,Pegunungan Arfak,,66.72,54.39,kota
Indonesia,2018,Papua Barat,Pegunungan Arfak,,66.89,55.31,kota
Indonesia,2019,Papua Barat,Pegunungan Arfak,28.5,67.18,56.15,kota
Indonesia,2020,Papua Barat,Pegunungan Arfak,,67.24,56.33,kota
Indonesia,2021,Papua Barat,Pegunungan Arfak,40.1,67.26,56.13,kota
Indonesia,2022,Papua Barat,Pegunungan Arfak,51.5,67.5,57.01,kota
Indonesia,2023,Papua Barat,Pegunungan Arfak,34.7,67.71,57.82,kota
Indonesia,2024,Papua Barat,Pegunungan Arfak,39.3,67.84,58.73,kota
Indonesia,2013,Papua Barat,Teluk Bintuni,,58.13,59.73,kota
Indonesia,2014,Papua Barat,Teluk Bintuni,,58.42,60.4,kota
Indonesia,2015,Papua Barat,Teluk Bintuni,,59.12,61.09,kota
Indonesia,2016,Papua Barat,Teluk Bintuni,,59.48,61.81,kota
Indonesia,2017,Papua Barat,Teluk Bintuni,,59.83,62.39,kota
Indonesia,2018,Papua Barat,Teluk Bintuni,,60.15,63.13,kota
Indonesia,2019,Papua Barat,Teluk Bintuni,37.02,60.6,64.0,kota
Indonesia,2020,Papua Barat,Teluk Bintuni,,60.83,64.55,kota
Indonesia,2021,Papua Barat,Teluk Bintuni,27.5,60.99,64.65,kota
Indonesia,2022,Papua Barat,Teluk Bintuni,22.8,61.37,65.27,kota
Indonesia,2023,Papua Barat,Teluk Bintuni,19.6,61.76,66.0,kota
Indonesia,2024,Papua Barat,Teluk Bintuni,22.3,62.04,66.75,kota
Indonesia,2013,Papua Barat,Teluk Wondama,,58.04,55.65,kota
Indonesia,2014,Papua Barat,Teluk Wondama,,58.36,56.27,kota
Indonesia,2015,Papua Barat,Teluk Wondama,,58.66,56.64,kota
Indonesia,2016,Papua Barat,Teluk Wondama,,58.96,57.16,kota
Indonesia,2017,Papua Barat,Teluk Wondama,,59.26,58.1,kota
Indonesia,2018,Papua Barat,Teluk Wondama,,59.53,58.86,kota
Indonesia,2019,Papua Barat,Teluk Wondama,26.03,59.93,59.82,kota
Indonesia,2020,Papua Barat,Teluk Wondama,,60.1,60.21,kota
Indonesia,2021,Papua Barat,Teluk Wondama,31.0,60.24,60.33,kota
Indonesia,2022,Papua Barat,Teluk Wondama,26.1,60.57,60.87,kota
Indonesia,2023,Papua Barat,Teluk Wondama,19.7,60.86,61.67,kota
Indonesia,2024,Papua Barat,Teluk Wondama,29.2,61.08,62.36,kota
Indonesia,2013,Papua Barat Daya,Kota Sorong,,67.96,74.96,kota
Indonesia,2014,Papua Barat Daya,Kota Sorong,,69.02,75.78,kota
Indonesia,2015,Papua Barat Daya,Kota Sorong,,69.04,75.91,kota
Indonesia,2016,Papua Barat Daya,Kota Sorong,,69.36,76.33,kota
Indonesia,2017,Papua Barat Daya,Kota Sorong,,69.67,76.73,kota
Indonesia,2018,Papua Barat Daya,Kota Sorong,,70.0,77.35,kota
Indonesia,2019,Papua Barat Daya,Kota Sorong,15.75,70.46,77.98,kota
Indonesia,2020,Papua Barat Daya,Kota Sorong,,70.7,78.45,kota
Indonesia,2021,Papua Barat Daya,Kota Sorong,19.9,70.93,78.49,kota
Indonesia,2022,Papua Barat Daya,Kota Sorong,27.2,71.4,78.98,kota
Indonesia,2023,Papua Barat Daya,Kota Sorong,31.0,71.92,79.65,kota
Indonesia,2024,Papua Barat Daya,Kota Sorong,29.3,71.97,79.93,kota
Indonesia,2013,Papua Barat Daya,Maybrat,,64.43,54.93,kota
Indonesia,2014,Papua Barat Daya,Maybrat,,64.65,55.36,kota
Indonesia,2015,Papua Barat Daya,Maybrat,,64.65,55.78,kota
Indonesia,2016,Papua Barat Daya,Maybrat,,64.73,56.35,kota
Indonesia,2017,Papua Barat Daya,Maybrat,,64.8,57.23,kota
Indonesia,2018,Papua Barat Daya,Maybrat,,64.93,58.16,kota
Indonesia,2019,Papua Barat Daya,Maybrat,44.83,65.17,59.15,kota
Indonesia,2020,Papua Barat Daya,Maybrat,,65.19,59.52,kota
Indonesia,2021,Papua Barat Daya,Maybrat,34.5,65.25,59.7,kota
Indonesia,2022,Papua Barat Daya,Maybrat,27.3,65.53,60.49,kota
Indonesia,2023,Papua Barat Daya,Maybrat,,65.82,61.29,kota
Indonesia,2024,Papua Barat Daya,Maybrat,30.7,65.97,61.83,kota
Indonesia,2013,Papua Barat Daya,Raja Ampat,,63.84,60.36,kota
Indonesia,2014,Papua Barat Daya,Raja Ampat,,64.05,60.86,kota
Indonesia,2015,Papua Barat Daya,Raja Ampat,,64.06,61.23,kota
Indonesia,2016,Papua Barat Daya,Raja Ampat,,64.16,61.95,kota
Indonesia,2017,Papua Barat Daya,Raja Ampat,,64.26,62.35,kota
Indonesia,2018,Papua Barat Daya,Raja Ampat,,64.42,62.84,kota
Indonesia,2019,Papua Barat Daya,Raja Ampat,32.25,64.7,63.66,kota
Indonesia,2020,Papua Barat Daya,Raja Ampat,,64.74,63.89,kota
Indonesia,2021,Papua Barat Daya,Raja Ampat,31.1,64.83,63.92,kota
Indonesia,2022,Papua Barat Daya,Raja Ampat,31.1,65.12,64.65,kota
Indonesia,2023,Papua Barat Daya,Raja Ampat,30.9,65.41,65.26,kota
Indonesia,2024,Papua Barat Daya,Raja Ampat,37.4,65.56,65.86,kota
Indonesia,2013,Papua Barat Daya,Sorong,,64.99,60.86,kota
Indonesia,2014,Papua Barat Daya,Sorong,,65.23,61.23,kota
Indonesia,2015,Papua Barat Daya,Sorong,,65.25,61.86,kota
Indonesia,2016,Papua Barat Daya,Sorong,,65.39,62.42,kota
Indonesia,2017,Papua Barat Daya,Sorong,,65.52,63.42,kota
Indonesia,2018,Papua Barat Daya,Sorong,,65.71,64.32,kota
Indonesia,2019,Papua Barat Daya,Sorong,26.93,66.02,65.29,kota
Indonesia,2020,Papua Barat Daya,Sorong,,66.1,65.74,kota
Indonesia,2021,Papua Barat Daya,Sorong,19.9,66.22,65.77,kota
Indonesia,2022,Papua Barat Daya,Sorong,23.8,66.55,66.69,kota
Indonesia,2023,Papua Barat Daya,Sorong,27.3,66.89,67.49,kota
Indonesia,2024,Papua Barat Daya,Sorong,25.1,67.12,68.29,kota
Indonesia,2013,Papua Barat Daya,Sorong Selatan,,65.08,57.73,kota
Indonesia,2014,Papua Barat Daya,Sorong Selatan,,65.34,58.24,kota
Indonesia,2015,Papua Barat Daya,Sorong Selatan,,65.35,58.6,kota
Indonesia,2016,Papua Barat Daya,Sorong Selatan,,65.49,59.2,kota
Indonesia,2017,Papua Barat Daya,Sorong Selatan,,65.63,60.19,kota
Indonesia,2018,Papua Barat Daya,Sorong Selatan,,65.83,61.01,kota
Indonesia,2019,Papua Barat Daya,Sorong Selatan,40.26,66.15,61.93,kota
Indonesia,2020,Papua Barat Daya,Sorong Selatan,,66.25,62.42,kota
Indonesia,2021,Papua Barat Daya,Sorong Selatan,39.6,66.39,62.46,kota
Indonesia,2022,Papua Barat Daya,Sorong Selatan,36.7,66.72,63.08,kota
Indonesia,2023,Papua Barat Daya,Sorong Selatan,31.3,67.01,63.94,kota
Indonesia,2024,Papua Barat Daya,Sorong Selatan,31.3,67.14,64.5,kota
Indonesia,2013,Papua Barat Daya,Tambrauw,,58.48,48.69,kota
Indonesia,2014,Papua Barat Daya,Tambrauw,,58.72,49.4,kota
Indonesia,2015,Papua Barat Daya,Tambrauw,,59.02,49.77,kota
Indonesia,2016,Papua Barat Daya,Tambrauw,,59.16,50.35,kota
Indonesia,2017,Papua Barat Daya,Tambrauw,,59.29,51.01,kota
Indonesia,2018,Papua Barat Daya,Tambrauw,,59.56,51.95,kota
Indonesia,2019,Papua Barat Daya,Tambrauw,48.21,59.96,52.9,kota
Indonesia,2020,Papua Barat Daya,Tambrauw,,60.13,53.45,kota
Indonesia,2021,Papua Barat Daya,Tambrauw,39.4,60.2,53.71,kota
Indonesia,2022,Papua Barat Daya,Tambrauw,39.1,60.68,54.63,kota
Indonesia,2023,Papua Barat Daya,Tambrauw,31.8,61.14,55.55,kota
Indonesia,2024,Papua Barat Daya,Tambrauw,37.9,61.35,56.32,kota
Indonesia,2013,Papua Pegunungan,Jayawijaya,,57.71,52.94,kota
Indonesia,2014,Papua Pegunungan,Jayawijaya,,57.79,53.37,kota
Indonesia,2015,Papua Pegunungan,Jayawijaya,,58.29,54.18,kota
Indonesia,2016,Papua Pegunungan,Jayawijaya,,58.48,54.96,kota
Indonesia,2017,Papua Pegunungan,Jayawijaya,,58.67,55.99,kota
Indonesia,2018,Papua Pegunungan,Jayawijaya,,58.99,56.82,kota
Indonesia,2019,Papua Pegunungan,Jayawijaya,34.53,59.39,57.79,kota
Indonesia,2020,Papua Pegunungan,Jayawijaya,,59.64,58.03,kota
Indonesia,2021,Papua Pegunungan,Jayawijaya,49.3,59.9,58.67,kota
Indonesia,2022,Papua Pegunungan,Jayawijaya,46.7,60.26,59.6,kota
Indonesia,2023,Papua Pegunungan,Jayawijaya,33.2,60.5,60.5,kota
Indonesia,2024,Papua Pegunungan,Jayawijaya,41.3,60.65,61.03,kota
Indonesia,2013,Papua Pegunungan,Lanny Jaya,,64.82,43.05,kota
Indonesia,2014,Papua Pegunungan,Lanny Jaya,,64.85,43.28,kota
Indonesia,2015,Papua Pegunungan,Lanny Jaya,,64.86,44.18,kota
Indonesia,2016,Papua Pegunungan,Lanny Jaya,,65.63,45.16,kota
Indonesia,2017,Papua Pegunungan,Lanny Jaya,,65.65,46.49,kota
Indonesia,2018,Papua Pegunungan,Lanny Jaya,,65.79,47.34,kota
Indonesia,2019,Papua Pegunungan,Lanny Jaya,17.02,66.0,48.0,kota
Indonesia,2020,Papua Pegunungan,Lanny Jaya,,66.06,47.86,kota
Indonesia,2021,Papua Pegunungan,Lanny Jaya,38.6,66.11,48.68,kota
Indonesia,2022,Papua Pegunungan,Lanny Jaya,34.8,66.31,49.62,kota
Indonesia,2023,Papua Pegunungan,Lanny Jaya,39.5,66.51,50.56,kota
Indonesia,2024,Papua Pegunungan,Lanny Jaya,,66.62,51.59,kota
Indonesia,2013,Papua Pegunungan,Mamberamo Tengah,,62.59,42.43,kota
Indonesia,2014,Papua Pegunungan,Mamberamo Tengah,,62.62,43.19,kota
Indonesia,2015,Papua Pegunungan,Mamberamo Tengah,,62.72,43.55,kota
Indonesia,2016,Papua Pegunungan,Mamberamo Tengah,,62.82,44.15,kota
Indonesia,2017,Papua Pegunungan,Mamberamo Tengah,,62.92,45.5,kota
Indonesia,2018,Papua Pegunungan,Mamberamo Tengah,,63.14,46.41,kota
Indonesia,2019,Papua Pegunungan,Mamberamo Tengah,,63.44,47.23,kota
Indonesia,2020,Papua Pegunungan,Mamberamo Tengah,,63.59,47.57,kota
Indonesia,2021,Papua Pegunungan,Mamberamo Tengah,42.4,63.75,48.32,kota
Indonesia,2022,Papua Pegunungan,Mamberamo Tengah,,64.05,49.25,kota
Indonesia,2023,Papua Pegunungan,Mamberamo Tengah,33.0,64.14,50.22,kota
Indonesia,2024,Papua Pegunungan,Mamberamo Tengah,42.0,64.18,50.72,kota
Indonesia,2013,Papua Pegunungan,Nduga,,53.54,24.42,kota
Indonesia,2014,Papua Pegunungan,Nduga,,53.6,25.38,kota
Indonesia,2015,Papua Pegunungan,Nduga,,53.6,25.47,kota
Indonesia,2016,Papua Pegunungan,Nduga,,54.5,26.56,kota
Indonesia,2017,Papua Pegunungan,Nduga,,54.6,27.87,kota
Indonesia,2018,Papua Pegunungan,Nduga,,54.82,29.42,kota
Indonesia,2019,Papua Pegunungan,Nduga,12.1,55.12,30.75,kota
Indonesia,2020,Papua Pegunungan,Nduga,,55.27,31.55,kota
Indonesia,2021,Papua Pegunungan,Nduga,38.8,55.43,32.84,kota
Indonesia,2022,Papua Pegunungan,Nduga,50.2,55.7,34.1,kota
Indonesia,2023,Papua Pegunungan,Nduga,,55.72,35.19,kota
Indonesia,2024,Papua Pegunungan,Nduga,36.0,55.74,36.3,kota
Indonesia,2013,Papua Pegunungan,Pegunungan Bintang,,63.56,38.94,kota
Indonesia,2014,Papua Pegunungan,Pegunungan Bintang,,63.58,39.68,kota
Indonesia,2015,Papua Pegunungan,Pegunungan Bintang,,63.78,40.91,kota
Indonesia,2016,Papua Pegunungan,Pegunungan Bintang,,63.84,41.9,kota
Indonesia,2017,Papua Pegunungan,Pegunungan Bintang,,63.9,43.24,kota
Indonesia,2018,Papua Pegunungan,Pegunungan Bintang,,64.08,44.22,kota
Indonesia,2019,Papua Pegunungan,Pegunungan Bintang,35.87,64.34,45.21,kota
Indonesia,2020,Papua Pegunungan,Pegunungan Bintang,,64.44,45.44,kota
Indonesia,2021,Papua Pegunungan,Pegunungan Bintang,55.4,64.54,46.28,kota
Indonesia,2022,Papua Pegunungan,Pegunungan Bintang,48.9,64.79,47.21,kota
Indonesia,2023,Papua Pegunungan,Pegunungan Bintang,,64.99,48.18,kota
Indonesia,2024,Papua Pegunungan,Pegunungan Bintang,41.4,65.17,49.36,kota
Indonesia,2013,Papua Pegunungan,Tolikara,,64.64,45.68,kota
Indonesia,2014,Papua Pegunungan,Tolikara,,64.66,46.16,kota
Indonesia,2015,Papua Pegunungan,Tolikara,,64.86,46.38,kota
Indonesia,2016,Papua Pegunungan,Tolikara,,64.98,47.11,kota
Indonesia,2017,Papua Pegunungan,Tolikara,,65.1,47.89,kota
Indonesia,2018,Papua Pegunungan,Tolikara,,65.3,48.85,kota
Indonesia,2019,Papua Pegunungan,Tolikara,49.56,65.58,49.68,kota
Indonesia,2020,Papua Pegunungan,Tolikara,,65.71,49.5,kota
Indonesia,2021,Papua Pegunungan,Tolikara,28.9,65.83,49.6,kota
Indonesia,2022,Papua Pegunungan,Tolikara,50.1,66.08,50.51,kota
Indonesia,2023,Papua Pegunungan,Tolikara,,66.33,51.48,kota
Indonesia,2024,Papua Pegunungan,Tolikara,46.4,66.53,52.05,kota
Indonesia,2013,Papua Pegunungan,Yahukimo,,64.54,45.63,kota
Indonesia,2014,Papua Pegunungan,Yahukimo,,64.56,46.36,kota
Indonesia,2015,Papua Pegunungan,Yahukimo,,65.06,46.63,kota
Indonesia,2016,Papua Pegunungan,Yahukimo,,65.19,47.13,kota
Indonesia,2017,Papua Pegunungan,Yahukimo,,65.32,47.95,kota
Indonesia,2018,Papua Pegunungan,Yahukimo,,65.52,48.51,kota
Indonesia,2019,Papua Pegunungan,Yahukimo,17.81,65.8,49.25,kota
Indonesia,2020,Papua Pegunungan,Yahukimo,,65.93,49.37,kota
Indonesia,2021,Papua Pegunungan,Yahukimo,43.6,66.05,49.48,kota
Indonesia,2022,Papua Pegunungan,Yahukimo,53.3,66.31,50.25,kota
Indonesia,2023,Papua Pegunungan,Yahukimo,,66.42,51.19,kota
Indonesia,2024,Papua Pegunungan,Yahukimo,37.7,66.55,51.98,kota
Indonesia,2013,Papua Pegunungan,Yalimo,,64.83,43.33,kota
Indonesia,2014,Papua Pegunungan,Yalimo,,64.85,44.21,kota
Indonesia,2015,Papua Pegunungan,Yalimo,,64.86,44.32,kota
Indonesia,2016,Papua Pegunungan,Yalimo,,64.9,44.95,kota
Indonesia,2017,Papua Pegunungan,Yalimo,,64.94,46.19,kota
Indonesia,2018,Papua Pegunungan,Yalimo,,65.1,47.13,kota
Indonesia,2019,Papua Pegunungan,Yalimo,15.78,65.34,48.08,kota
Indonesia,2020,Papua Pegunungan,Yalimo,,65.42,48.34,kota
Indonesia,2021,Papua Pegunungan,Yalimo,44.1,65.49,49.01,kota
Indonesia,2022,Papua Pegunungan,Yalimo,38.2,65.72,49.9,kota
Indonesia,2023,Papua Pegunungan,Yalimo,,65.95,50.87,kota
Indonesia,2024,Papua Pegunungan,Yalimo,35.1,66.12,51.85,kota
Indonesia,2013,Papua Selatan,Asmat,,54.91,45.54,kota
Indonesia,2014,Papua Selatan,Asmat,,55.0,45.91,kota
Indonesia,2015,Papua Selatan,Asmat,,55.5,46.62,kota
Indonesia,2016,Papua Selatan,Asmat,,55.9,47.31,kota
Indonesia,2017,Papua Selatan,Asmat,,56.32,48.49,kota
Indonesia,2018,Papua Selatan,Asmat,,56.88,49.37,kota
Indonesia,2019,Papua Selatan,Asmat,46.7,57.53,50.37,kota
Indonesia,2020,Papua Selatan,Asmat,,58.05,50.55,kota
Indonesia,2021,Papua Selatan,Asmat,38.1,58.59,51.29,kota
Indonesia,2022,Papua Selatan,Asmat,54.5,58.9,52.22,kota
Indonesia,2023,Papua Selatan,Asmat,,59.19,53.19,kota
Indonesia,2024,Papua Selatan,Asmat,28.3,59.36,53.92,kota
Indonesia,2013,Papua Selatan,Boven Digoel,,57.6,57.96,kota
Indonesia,2014,Papua Selatan,Boven Digoel,,57.64,58.21,kota
Indonesia,2015,Papua Selatan,Boven Digoel,,58.24,59.02,kota
Indonesia,2016,Papua Selatan,Boven Digoel,,58.51,59.35,kota
Indonesia,2017,Papua Selatan,Boven Digoel,,58.77,60.14,kota
Indonesia,2018,Papua Selatan,Boven Digoel,,59.16,60.83,kota
Indonesia,2019,Papua Selatan,Boven Digoel,34.97,59.64,61.51,kota
Indonesia,2020,Papua Selatan,Boven Digoel,,59.97,61.53,kota
Indonesia,2021,Papua Selatan,Boven Digoel,37.6,60.32,61.62,kota
