country,tahun,provinsi,kota_kabupaten,level,"Pivot HDI, LE, Stunting","Pivot HDI, LE, Stunting (Values)"
Indonesia,2014,Sumatera Barat,Kepulauan Mentawai,kota,stunting,
Indonesia,2015,Sumatera Barat,Kepulauan Mentawai,kota,stunting,
Indonesia,2016,Sumatera Barat,Kepulauan Mentawai,kota,stunting,
Indonesia,2017,Sumatera Barat,Kepulauan Mentawai,kota,stunting,
Indonesia,2018,Sumatera Barat,Kepulauan Mentawai,kota,stunting,
Indonesia,2019,Sumatera Barat,Kepulauan Mentawai,kota,stunting,43.3
Indonesia,2020,Sumatera Barat,Kepulauan Mentawai,kota,stunting,
Indonesia,2021,Sumatera Barat,Kepulauan Mentawai,kota,stunting,27.3
Indonesia,2022,Sumatera Barat,Kepulauan Mentawai,kota,stunting,32.0
Indonesia,2023,Sumatera Barat,Kepulauan Mentawai,kota,stunting,33.7
Indonesia,2024,Sumatera Barat,Kepulauan Mentawai,kota,stunting,26.2
Indonesia,2013,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Bukittinggi,kota,stunting,23.46
Indonesia,2020,Sumatera Barat,Kota Bukittinggi,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Bukittinggi,kota,stunting,19.0
Indonesia,2022,Sumatera Barat,Kota Bukittinggi,kota,stunting,16.8
Indonesia,2023,Sumatera Barat,Kota Bukittinggi,kota,stunting,20.1
Indonesia,2024,Sumatera Barat,Kota Bukittinggi,kota,stunting,16.8
Indonesia,2013,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Padang,kota,stunting,20.92
Indonesia,2020,Sumatera Barat,Kota Padang,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Padang,kota,stunting,18.9
Indonesia,2022,Sumatera Barat,Kota Padang,kota,stunting,19.5
Indonesia,2023,Sumatera Barat,Kota Padang,kota,stunting,24.2
Indonesia,2024,Sumatera Barat,Kota Padang,kota,stunting,20.6
Indonesia,2013,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Padang Panjang,kota,stunting,13.55
Indonesia,2020,Sumatera Barat,Kota Padang Panjang,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Padang Panjang,kota,stunting,20.0
Indonesia,2022,Sumatera Barat,Kota Padang Panjang,kota,stunting,16.8
Indonesia,2023,Sumatera Barat,Kota Padang Panjang,kota,stunting,15.8
Indonesia,2024,Sumatera Barat,Kota Padang Panjang,kota,stunting,19.0
Indonesia,2013,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Pariaman,kota,stunting,20.78
Indonesia,2020,Sumatera Barat,Kota Pariaman,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Pariaman,kota,stunting,20.3
Indonesia,2022,Sumatera Barat,Kota Pariaman,kota,stunting,18.4
Indonesia,2023,Sumatera Barat,Kota Pariaman,kota,stunting,17.7
Indonesia,2024,Sumatera Barat,Kota Pariaman,kota,stunting,15.7
Indonesia,2013,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Payakumbuh,kota,stunting,22.3
Indonesia,2020,Sumatera Barat,Kota Payakumbuh,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Payakumbuh,kota,stunting,20.0
Indonesia,2022,Sumatera Barat,Kota Payakumbuh,kota,stunting,17.8
Indonesia,2023,Sumatera Barat,Kota Payakumbuh,kota,stunting,19.8
Indonesia,2024,Sumatera Barat,Kota Payakumbuh,kota,stunting,16.4
Indonesia,2013,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2020,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Sawahlunto,kota,stunting,21.1
Indonesia,2022,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2023,Sumatera Barat,Kota Sawahlunto,kota,stunting,
Indonesia,2024,Sumatera Barat,Kota Sawahlunto,kota,stunting,20.0
Indonesia,2013,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2014,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2015,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2016,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2017,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2018,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2019,Sumatera Barat,Kota Solok,kota,stunting,20.73
Indonesia,2020,Sumatera Barat,Kota Solok,kota,stunting,
Indonesia,2021,Sumatera Barat,Kota Solok,kota,stunting,18.5
Indonesia,2022,Sumatera Barat,Kota Solok,kota,stunting,18.1
Indonesia,2023,Sumatera Barat,Kota Solok,kota,stunting,16.3
Indonesia,2024,Sumatera Barat,Kota Solok,kota,stunting,18.6
Indonesia,2013,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2014,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2015,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2016,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2017,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2018,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2019,Sumatera Barat,Lima Puluh Kota,kota,stunting,28.94
Indonesia,2020,Sumatera Barat,Lima Puluh Kota,kota,stunting,
Indonesia,2021,Sumatera Barat,Lima Puluh Kota,kota,stunting,28.2
Indonesia,2022,Sumatera Barat,Lima Puluh Kota,kota,stunting,24.3
Indonesia,2023,Sumatera Barat,Lima Puluh Kota,kota,stunting,28.6
Indonesia,2024,Sumatera Barat,Lima Puluh Kota,kota,stunting,26.6
Indonesia,2013,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2014,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2015,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2016,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2017,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2018,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2019,Sumatera Barat,Padang Pariaman,kota,stunting,21.29
Indonesia,2020,Sumatera Barat,Padang Pariaman,kota,stunting,
Indonesia,2021,Sumatera Barat,Padang Pariaman,kota,stunting,28.3
Indonesia,2022,Sumatera Barat,Padang Pariaman,kota,stunting,25.0
Indonesia,2023,Sumatera Barat,Padang Pariaman,kota,stunting,19.4
Indonesia,2024,Sumatera Barat,Padang Pariaman,kota,stunting,26.6
Indonesia,2013,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2014,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2015,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2016,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2017,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2018,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2019,Sumatera Barat,Pasaman,kota,stunting,35.67
Indonesia,2020,Sumatera Barat,Pasaman,kota,stunting,
Indonesia,2021,Sumatera Barat,Pasaman,kota,stunting,30.2
Indonesia,2022,Sumatera Barat,Pasaman,kota,stunting,28.9
Indonesia,2023,Sumatera Barat,Pasaman,kota,stunting,29.4
Indonesia,2024,Sumatera Barat,Pasaman,kota,stunting,29.1
Indonesia,2013,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2014,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2015,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2016,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2017,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2018,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2019,Sumatera Barat,Pasaman Barat,kota,stunting,31.66
Indonesia,2020,Sumatera Barat,Pasaman Barat,kota,stunting,
Indonesia,2021,Sumatera Barat,Pasaman Barat,kota,stunting,24.0
Indonesia,2022,Sumatera Barat,Pasaman Barat,kota,stunting,35.5
Indonesia,2023,Sumatera Barat,Pasaman Barat,kota,stunting,29.7
Indonesia,2024,Sumatera Barat,Pasaman Barat,kota,stunting,26.6
Indonesia,2013,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2014,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2015,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2016,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2017,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2018,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2019,Sumatera Barat,Pesisir Selatan,kota,stunting,30.56
Indonesia,2020,Sumatera Barat,Pesisir Selatan,kota,stunting,
Indonesia,2021,Sumatera Barat,Pesisir Selatan,kota,stunting,25.2
Indonesia,2022,Sumatera Barat,Pesisir Selatan,kota,stunting,29.8
Indonesia,2023,Sumatera Barat,Pesisir Selatan,kota,stunting,27.0
Indonesia,2024,Sumatera Barat,Pesisir Selatan,kota,stunting,26.5
Indonesia,2013,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2014,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2015,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2016,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2017,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2018,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2019,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2020,Sumatera Barat,Sijunjung,kota,stunting,
Indonesia,2021,Sumatera Barat,Sijunjung,kota,stunting,30.1
Indonesia,2022,Sumatera Barat,Sijunjung,kota,stunting,30.0
Indonesia,2023,Sumatera Barat,Sijunjung,kota,stunting,28.5
Indonesia,2024,Sumatera Barat,Sijunjung,kota,stunting,28.2
Indonesia,2013,Sumatera Barat,Solok,kota,stunting,
Indonesia,2014,Sumatera Barat,Solok,kota,stunting,
Indonesia,2015,Sumatera Barat,Solok,kota,stunting,
Indonesia,2016,Sumatera Barat,Solok,kota,stunting,
Indonesia,2017,Sumatera Barat,Solok,kota,stunting,
Indonesia,2018,Sumatera Barat,Solok,kota,stunting,
Indonesia,2019,Sumatera Barat,Solok,kota,stunting,35.45
Indonesia,2019,Sumatera Barat,Solok,kota,stunting,35.45
Indonesia,2020,Sumatera Barat,Solok,kota,stunting,
Indonesia,2021,Sumatera Barat,Solok,kota,stunting,18.5
Indonesia,2021,Sumatera Barat,Solok,kota,stunting,18.5
Indonesia,2022,Sumatera Barat,Solok,kota,stunting,24.2
Indonesia,2022,Sumatera Barat,Solok,kota,stunting,24.2
Indonesia,2023,Sumatera Barat,Solok,kota,stunting,25.4
Indonesia,2023,Sumatera Barat,Solok,kota,stunting,25.4
Indonesia,2024,Sumatera Barat,Solok,kota,stunting,29.5
Indonesia,2024,Sumatera Barat,Solok,kota,stunting,29.5
Indonesia,2013,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2014,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2015,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2016,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2017,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2018,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2019,Sumatera Barat,Solok Selatan,kota,stunting,34.99
Indonesia,2020,Sumatera Barat,Solok Selatan,kota,stunting,
Indonesia,2021,Sumatera Barat,Solok Selatan,kota,stunting,24.5
Indonesia,2022,Sumatera Barat,Solok Selatan,kota,stunting,31.7
Indonesia,2023,Sumatera Barat,Solok Selatan,kota,stunting,14.7
Indonesia,2024,Sumatera Barat,Solok Selatan,kota,stunting,21.5
Indonesia,2013,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2014,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2015,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2016,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2017,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2018,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2019,Sumatera Barat,Tanah Datar,kota,stunting,23.31
Indonesia,2020,Sumatera Barat,Tanah Datar,kota,stunting,
Indonesia,2021,Sumatera Barat,Tanah Datar,kota,stunting,21.5
Indonesia,2022,Sumatera Barat,Tanah Datar,kota,stunting,18.9
Indonesia,2023,Sumatera Barat,Tanah Datar,kota,stunting,18.5
Indonesia,2024,Sumatera Barat,Tanah Datar,kota,stunting,26.9
Indonesia,2013,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2014,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2015,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2016,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2017,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2018,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2019,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2020,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2021,Sumatera Selatan,Banyuasin,kota,stunting,22.0
Indonesia,2022,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2023,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2024,Sumatera Selatan,Banyuasin,kota,stunting,
Indonesia,2013,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2014,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2015,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2016,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2017,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2018,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2019,Sumatera Selatan,Empat Lawang,kota,stunting,39.16
Indonesia,2020,Sumatera Selatan,Empat Lawang,kota,stunting,
Indonesia,2021,Sumatera Selatan,Empat Lawang,kota,stunting,26.0
Indonesia,2022,Sumatera Selatan,Empat Lawang,kota,stunting,18.5
Indonesia,2023,Sumatera Selatan,Empat Lawang,kota,stunting,32.6
Indonesia,2024,Sumatera Selatan,Empat Lawang,kota,stunting,31.9
Indonesia,2013,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2014,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2015,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2016,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2017,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2018,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2019,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,17.37
Indonesia,2020,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2021,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,22.8
Indonesia,2022,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,11.7
Indonesia,2023,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,17.5
Indonesia,2024,Sumatera Selatan,Kota Lubuk Linggau,kota,stunting,
Indonesia,2013,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2014,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2015,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2016,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2017,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2018,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2019,Sumatera Selatan,Kota Pagar Alam,kota,stunting,39.19
Indonesia,2020,Sumatera Selatan,Kota Pagar Alam,kota,stunting,
Indonesia,2021,Sumatera Selatan,Kota Pagar Alam,kota,stunting,15.5
Indonesia,2022,Sumatera Selatan,Kota Pagar Alam,kota,stunting,11.6
Indonesia,2023,Sumatera Selatan,Kota Pagar Alam,kota,stunting,23.3
Indonesia,2024,Sumatera Selatan,Kota Pagar Alam,kota,stunting,20.0
Indonesia,2013,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2014,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2015,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2016,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2017,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2018,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2019,Sumatera Selatan,Kota Palembang,kota,stunting,22.91
Indonesia,2020,Sumatera Selatan,Kota Palembang,kota,stunting,
Indonesia,2021,Sumatera Selatan,Kota Palembang,kota,stunting,16.1
Indonesia,2022,Sumatera Selatan,Kota Palembang,kota,stunting,14.3
Indonesia,2023,Sumatera Selatan,Kota Palembang,kota,stunting,18.9
Indonesia,2024,Sumatera Selatan,Kota Palembang,kota,stunting,10.6
Indonesia,2013,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2014,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2015,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2016,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2017,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2018,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2019,Sumatera Selatan,Kota Prabumulih,kota,stunting,25.62
Indonesia,2020,Sumatera Selatan,Kota Prabumulih,kota,stunting,
Indonesia,2021,Sumatera Selatan,Kota Prabumulih,kota,stunting,22.0
Indonesia,2022,Sumatera Selatan,Kota Prabumulih,kota,stunting,12.3
Indonesia,2023,Sumatera Selatan,Kota Prabumulih,kota,stunting,15.4
Indonesia,2024,Sumatera Selatan,Kota Prabumulih,kota,stunting,11.6
Indonesia,2013,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2014,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2015,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2016,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2017,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2018,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2019,Sumatera Selatan,Lahat,kota,stunting,29.53
Indonesia,2020,Sumatera Selatan,Lahat,kota,stunting,
Indonesia,2021,Sumatera Selatan,Lahat,kota,stunting,22.4
Indonesia,2022,Sumatera Selatan,Lahat,kota,stunting,19.0
Indonesia,2023,Sumatera Selatan,Lahat,kota,stunting,7.8
Indonesia,2024,Sumatera Selatan,Lahat,kota,stunting,12.9
Indonesia,2013,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2014,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2015,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2016,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2017,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2018,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2019,Sumatera Selatan,Muara Enim,kota,stunting,38.62
Indonesia,2020,Sumatera Selatan,Muara Enim,kota,stunting,
Indonesia,2021,Sumatera Selatan,Muara Enim,kota,stunting,29.7
Indonesia,2022,Sumatera Selatan,Muara Enim,kota,stunting,22.8
Indonesia,2023,Sumatera Selatan,Muara Enim,kota,stunting,25.9
Indonesia,2024,Sumatera Selatan,Muara Enim,kota,stunting,20.4
Indonesia,2013,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2014,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2015,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2016,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2017,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2018,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2019,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2020,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2021,Sumatera Selatan,Musi Banyuasin,kota,stunting,23.0
Indonesia,2022,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2023,Sumatera Selatan,Musi Banyuasin,kota,stunting,
Indonesia,2024,Sumatera Selatan,Musi Banyuasin,kota,stunting,14.8
Indonesia,2013,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2014,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2015,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2016,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2017,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2018,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2019,Sumatera Selatan,Musi Rawas,kota,stunting,25.41
Indonesia,2020,Sumatera Selatan,Musi Rawas,kota,stunting,
Indonesia,2021,Sumatera Selatan,Musi Rawas,kota,stunting,28.3
Indonesia,2022,Sumatera Selatan,Musi Rawas,kota,stunting,25.4
Indonesia,2023,Sumatera Selatan,Musi Rawas,kota,stunting,21.9
Indonesia,2024,Sumatera Selatan,Musi Rawas,kota,stunting,19.3
Indonesia,2013,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2014,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2015,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2016,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2017,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2018,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2019,Sumatera Selatan,Musi Rawas Utara,kota,stunting,41.12
Indonesia,2020,Sumatera Selatan,Musi Rawas Utara,kota,stunting,
Indonesia,2021,Sumatera Selatan,Musi Rawas Utara,kota,stunting,28.3
Indonesia,2022,Sumatera Selatan,Musi Rawas Utara,kota,stunting,20.2
Indonesia,2023,Sumatera Selatan,Musi Rawas Utara,kota,stunting,33.1
Indonesia,2024,Sumatera Selatan,Musi Rawas Utara,kota,stunting,22.0
Indonesia,2013,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2014,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2015,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2016,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2017,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2018,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2019,Sumatera Selatan,Ogan Ilir,kota,stunting,35.56
Indonesia,2020,Sumatera Selatan,Ogan Ilir,kota,stunting,
Indonesia,2021,Sumatera Selatan,Ogan Ilir,kota,stunting,29.2
Indonesia,2022,Sumatera Selatan,Ogan Ilir,kota,stunting,24.9
Indonesia,2023,Sumatera Selatan,Ogan Ilir,kota,stunting,22.9
Indonesia,2024,Sumatera Selatan,Ogan Ilir,kota,stunting,27.4
Indonesia,2013,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2014,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2015,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2016,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2017,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2018,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2019,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,38.06
Indonesia,2020,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,
Indonesia,2021,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,32.2
Indonesia,2022,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,15.1
Indonesia,2023,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,32.5
Indonesia,2024,Sumatera Selatan,Ogan Komering Ilir,kota,stunting,24.3
